hgnc	chrom	obs_lof	exp_lof
HGNC:13940	chr6	7.0	7.0626
HGNC:12651	chr6	27.0	72.923
HGNC:13939	chr6	23.0	37.581
HGNC:33701	chr11	1.0	4.8624
HGNC:20444	chr2	2.0	46.4
HGNC:7328	chr6	26.0	51.584
HGNC:2442	chr17	15.0	10.476
HGNC:13937	chr6	10.0	11.691
HGNC:13936	chr6	5.0	5.3248
HGNC:13933	chr6	11.0	14.6
HGNC:13921	chr6	9.0	40.95
HGNC:13932	chr6	1.0	5.0961
HGNC:2460	chr6	1.0	12.396
HGNC:13920	chr6	11.0	12.996
HGNC:19076	chr6	3.0	7.8782
HGNC:33877	chr13	2.0	20.261
HGNC:13916	chr6	6.0	9.9377
HGNC:38877	chr11	6.0	6.5566
HGNC:13919	chr6	4.0	52.55
HGNC:13918	chr6	13.0	110.99
HGNC:352	chr6	9.0	9.5017
HGNC:19077	chr6	6.0	8.088
HGNC:29485	chr1	9.0	5.2869
HGNC:24908	chr1	1.0	0.22029
HGNC:13576	chr1	0.0	0.093088
HGNC:14189	chr6	4.0	3.4749
HGNC:7800	chr6	7.0	22.678
HGNC:28415	chr1	0.0	0.45605
HGNC:20668	chr6	4.0	4.2813
HGNC:33258	chr19	2.0	3.0752
HGNC:7091	chr6	9.0	14.628
HGNC:32038	chr1	6.0	6.6848
HGNC:25108	chr19	2.0	3.4962
HGNC:7090	chr6	6.0	13.905
HGNC:23272	chr19	5.0	22.361
HGNC:4933	chr6	12.0	19.119
HGNC:9221	chr6	2.0	18.459
HGNC:34294	chr19	9.0	9.6609
HGNC:13930	chr6	34.0	53.105
HGNC:17199	chr6	4.0	4.691
HGNC:1802	chr6	2.0	10.008
HGNC:17202	chr6	5.0	4.4341
HGNC:13927	chr6	4.0	7.4685
HGNC:21661	chr6	2.0	4.3335
HGNC:18101	chr20	1.0	1.1055
HGNC:2739	chr6	31.0	65.616
HGNC:21301	chr6	2.0	18.184
HGNC:14516	chr6	9.0	15.356
HGNC:9284	chr6	3.0	50.428
HGNC:23606	chr11	0.0	0.9019
HGNC:23605	chr11	5.0	1.186
HGNC:70	chr6	25.0	57.039
HGNC:21149	chr6	6.0	10.772
HGNC:2730	chr6	17.0	43.669
HGNC:4413	chr6	3.0	34.122
HGNC:4962	chr6	6.0	19.279
HGNC:32166	chr19	7.0	4.225
HGNC:10065	chr6	3.0	28.798
HGNC:33105	chr19	5.0	3.1635
HGNC:16284	chr6	14.0	16.768
HGNC:28062	chr19	3.0	3.3574
HGNC:23315	chr9	7.0	8.5548
HGNC:10072	chr6	16.0	21.805
HGNC:18736	chr6	14.0	11.123
HGNC:16289	chr6	11.0	17.465
HGNC:18064	chr6	9.0	13.188
HGNC:9285	chr6	1.0	4.6022
HGNC:29251	chr1	24.0	61.566
HGNC:4399	chr5	0.0	18.694
HGNC:4964	chr6	17.0	17.474
HGNC:17791	chr2	30.0	58.401
HGNC:4963	chr6	10.0	18.179
HGNC:18791	chr6	6.0	8.8059
HGNC:33856	chr19	10.0	12.005
HGNC:7197	chr6	4.0	14.29
HGNC:8253	chr6	7.0	6.7563
HGNC:33278	chr5	6.0	7.6072
HGNC:27037	chr9	6.0	6.2121
HGNC:19372	chr12	3.0	3.9799
HGNC:28426	chr19	3.0	9.2949
HGNC:4070	chr6	6.0	52.979
HGNC:8252	chr6	1.0	6.4102
HGNC:8176	chr6	4.0	4.7291
HGNC:13971	chr6	3.0	1.0466
HGNC:8260	chr6	3.0	5.0054
HGNC:8261	chr6	4.0	7.3212
HGNC:8238	chr6	4.0	6.5521
HGNC:8281	chr6	3.0	6.8366
HGNC:32681	chr11	9.0	15.033
HGNC:31422	chr9	12.0	13.276
HGNC:9975	chr6	2.0	25.766
HGNC:24331	chr10	42.0	63.621
HGNC:14428	chr5	65.0	60.761
HGNC:37271	chr5	1.0	17.09
HGNC:16684	chr2	1.0	3.8082
HGNC:27814	chr8	27.0	27.503
HGNC:10555	chr12	11.0	54.752
HGNC:2711	chr2	17.0	70.13
HGNC:23394	chr9	0.0	0.92323
HGNC:26113	chr12	25.0	28.324
HGNC:30180	chr12	5.0	14.626
HGNC:4930	chr1	12.0	30.213
HGNC:32929	chr19	5.0	6.0372
HGNC:32931	chr19	5.0	6.7458
HGNC:4475	chr8	1.0	5.4581
HGNC:26707	chr17	16.0	19.42
HGNC:30839	chr17	16.0	22.164
HGNC:33830	chr13	2.0	3.126
HGNC:32951	chr5	3.0	4.5602
HGNC:40034	chr17	3.0	5.8733
HGNC:12940	chr19	8.0	5.4529
HGNC:34399	chr11	2.0	2.4515
HGNC:33857	chr2	6.0	6.1507
HGNC:33862	chr5	11.0	11.492
HGNC:30762	chr9	14.0	17.245
HGNC:9522	chr19	27.0	18.215
HGNC:27222	chr7	12.0	19.866
HGNC:20690	chr7	7.0	7.5058
HGNC:37215	chr11	2.0	3.0782
HGNC:31969	chr17	7.0	23.571
HGNC:34450	chr12	2.0	1.9792
HGNC:8696	chr5	15.0	25.922
HGNC:8675	chr5	33.0	27.4
HGNC:8674	chr5	28.0	28.874
HGNC:8671	chr5	16.0	27.656
HGNC:8668	chr5	33.0	29.268
HGNC:8663	chr5	16.0	27.726
HGNC:9976	chr13	2.0	11.878
HGNC:34497	chr19	2.0	2.8128
HGNC:16674	chr11	7.0	7.9808
HGNC:9475	chr7	14.0	10.681
HGNC:30623	chr16	19.0	32.374
HGNC:33842	chr8	1.0	4.2612
HGNC:37237	chr16	21.0	15.071
HGNC:20313	chr8	174.0	186.63
HGNC:33920	chr17	15.0	14.041
HGNC:20584	chr7	10.0	17.623
HGNC:6568	chr19	1.0	1.9855
HGNC:37236	chr16	19.0	15.78
HGNC:37234	chr16	12.0	16.033
HGNC:27998	chr7	4.0	9.1495
HGNC:33869	chr5	11.0	11.176
HGNC:25186	chr1	2.0	7.2344
HGNC:19136	chr4	0.0	0.76797
HGNC:41911	chr9	8.0	34.825
HGNC:19287	chr2	19.0	16.578
HGNC:37099	chr1	0.0	1.3625
HGNC:34391	chr11	27.0	28.295
HGNC:34346	chr4	7.0	12.915
HGNC:27828	chr8	3.0	3.7306
HGNC:33867	chr19	1.0	0.90452
HGNC:21209	chr9	14.0	15.592
HGNC:30100	chr19	0.0	6.8118
HGNC:34444	chr11	3.0	3.7439
HGNC:3563	chr8	10.0	5.659
HGNC:30953	chr8	4.0	31.663
HGNC:27320	chr4	2.0	2.8324
HGNC:27616	chr19	4.0	3.3832
HGNC:13299	chr11	9.0	41.096
HGNC:9538	chr16	10.0	12.395
HGNC:12697	chr2	43.0	34.894
HGNC:33841	chr7	0.0	1.6832
HGNC:3118	chr16	4.0	18.681
HGNC:8791	chr8	9.0	26.837
HGNC:34244	chr6	0.0	5.1128
HGNC:7510	chr7	90.0	67.122
HGNC:31110	chr5	1.0	1.8932
HGNC:11173	chr5	4.0	30.308
HGNC:41908	chr7	2.0	4.4718
HGNC:15769	chr17	11.0	8.7853
HGNC:24432	chr12	0.0	16.135
HGNC:15437	chr12	4.0	5.0448
HGNC:4512	chr16	20.0	32.781
HGNC:9852	chr11	2.0	59.641
HGNC:24528	chr12	3.0	4.2965
HGNC:22214	chr7	24.0	66.942
HGNC:7400	chr16	3.0	2.9748
HGNC:23613	chr5	21.0	30.192
HGNC:7393	chr16	3.0	2.4302
HGNC:33753	chr15	3.0	9.258
HGNC:14296	chr16	3.0	2.3892
HGNC:5394	chr4	18.0	35.056
HGNC:1348	chr7	51.0	51.808
HGNC:6443	chr12	10.0	20.128
HGNC:26759	chr16	2.0	9.4162
HGNC:6458	chr12	23.0	15.523
HGNC:20120	chr14	17.0	25.982
HGNC:31421	chr9	15.0	13.007
HGNC:22967	chr21	0.0	0.63431
HGNC:44657	chr16	3.0	3.2696
HGNC:35459	chr14	2.0	13.313
HGNC:33628	chr15	5.0	3.0083
HGNC:30282	chr19	46.0	43.529
HGNC:7640	chr11	5.0	26.851
HGNC:28618	chr17	5.0	5.6621
HGNC:2329	chr22	24.0	40.825
HGNC:11118	chr5	1.0	1.2433
HGNC:10756	chr5	0.0	0.18304
HGNC:4984	chr21	2.0	6.9031
HGNC:32690	chr22	19.0	33.518
HGNC:26347	chr16	3.0	4.0751
HGNC:17557	chr16	11.0	20.899
HGNC:37207	chr2	18.0	22.043
HGNC:33710	chr22	6.0	4.0667
HGNC:5284	chr4	6.0	4.8726
HGNC:19856	chr14	0.0	8.0378
HGNC:33159	chr14	4.0	5.2881
HGNC:1293	chr21	0.0	3.1025
HGNC:27365	chr4	19.0	21.227
HGNC:17427	chr14	7.0	22.08
HGNC:40023	chr12	6.0	4.9548
HGNC:27052	chr12	7.0	3.306
HGNC:37238	chr17	2.0	3.9969
HGNC:6183	chr21	16.0	109.9
HGNC:27257	chr16	8.0	13.688
HGNC:26225	chr19	16.0	35.914
HGNC:2420	chr21	16.0	20.848
HGNC:27750	chr5	11.0	16.761
HGNC:31407	chr19	4.0	6.1777
HGNC:18525	chr2	1.0	1.3583
HGNC:23682	chr9	5.0	5.52
HGNC:6375	chr12	13.0	10.752
HGNC:6376	chr12	9.0	9.3832
HGNC:40031	chr16	36.0	44.183
HGNC:40049	chr3	3.0	14.212
HGNC:26355	chr5	18.0	21.752
HGNC:14556	chr12	10.0	11.745
HGNC:27160	chr22	18.0	14.45
HGNC:24958	chr12	5.0	9.3442
HGNC:42972	chr7	10.0	13.091
HGNC:34072	chr13	12.0	12.895
HGNC:23600	chr11	1.0	1.2548
HGNC:23597	chr11	3.0	3.3652
HGNC:23596	chr11	2.0	4.5913
HGNC:32399	chr8	3.0	1.1036
HGNC:35126	chr17	0.0	0.14433
HGNC:13399	chr19	4.0	4.9583
HGNC:9398	chr21	2.0	4.7301
HGNC:1305	chr21	4.0	4.7776
HGNC:10080	chr16	0.0	11.931
HGNC:20165	chr14	27.0	66.25
HGNC:30528	chr3	6.0	9.0297
HGNC:16644	chr11	7.0	4.1078
HGNC:27598	chr18	6.0	4.0504
HGNC:40037	chr18	13.0	27.079
HGNC:28301	chr18	5.0	19.072
HGNC:14137	chr16	2.0	7.2875
HGNC:33725	chr22	2.0	2.0699
HGNC:14221	chr18	12.0	16.726
HGNC:10570	chr18	21.0	14.912
HGNC:8949	chr18	6.0	13.11
HGNC:32962	chr5	18.0	16.116
HGNC:44406	chr15	9.0	6.6048
HGNC:25285	chr14	0.0	0.32745
HGNC:4823	chr16	3.0	3.0705
HGNC:4826	chr16	3.0	4.1072
HGNC:13542	chr15	17.0	59.656
HGNC:29642	chr3	15.0	20.45
HGNC:11401	chr22	5.0	9.1309
HGNC:34428	chr3	5.0	2.7194
HGNC:27023	chr3	78.0	92.935
HGNC:31332	chr18	4.0	10.949
HGNC:30219	chr18	8.0	6.6907
HGNC:37208	chr18	2.0	5.0192
HGNC:8165	chr6	0.0	4.448
HGNC:4931	chr6	8.0	19.141
HGNC:9640	chr3	4.0	12.317
HGNC:25631	chr3	41.0	94.821
HGNC:24665	chr3	6.0	12.647
HGNC:28014	chr3	8.0	7.74
HGNC:31290	chr3	6.0	5.7572
HGNC:24327	chr3	4.0	12.294
HGNC:32669	chr3	1.0	27.561
HGNC:23574	chr3	12.0	18.88
HGNC:29024	chr3	4.0	53.52
HGNC:2226	chr3	24.0	30.64
HGNC:28343	chr3	9.0	13.266
HGNC:29394	chr8	1.0	24.765
HGNC:4555	chr5	4.0	11.424
HGNC:2884	chr14	2.0	11.684
HGNC:18251	chr11	4.0	3.7034
HGNC:2883	chr1	2.0	11.289
HGNC:17848	chr12	4.0	26.285
HGNC:17059	chr3	8.0	39.032
HGNC:12379	chr2	2.0	13.861
HGNC:26035	chr12	0.0	4.377
HGNC:14968	chr5	6.0	6.4775
HGNC:28354	chr19	3.0	4.3869
HGNC:18916	chr17	10.0	15.073
HGNC:34211	chr17	12.0	10.509
HGNC:18910	chr17	5.0	3.2879
HGNC:18906	chr17	3.0	3.1194
HGNC:16775	chr17	3.0	2.2642
HGNC:31230	chr7	2.0	3.5862
HGNC:25420	chr9	0.0	5.8341
HGNC:18890	chr17	4.0	2.4785
HGNC:16779	chr17	0.0	1.8839
HGNC:16778	chr17	2.0	1.8757
HGNC:29265	chr1	31.0	31.267
HGNC:22968	chr21	3.0	5.4004
HGNC:9223	chr8	5.0	4.5629
HGNC:29473	chr19	0.0	2.2417
HGNC:28766	chr19	2.0	3.9277
HGNC:6370	chr19	11.0	11.8
HGNC:11511	chr19	4.0	23.026
HGNC:8066	chr19	0.0	9.4347
HGNC:28404	chr1	6.0	24.368
HGNC:25140	chr1	5.0	11.686
HGNC:17012	chr6	9.0	21.535
HGNC:20959	chr6	2.0	65.534
HGNC:17229	chr1	26.0	36.156
HGNC:4035	chr1	6.0	7.1881
HGNC:13047	chr19	5.0	5.3579
HGNC:28482	chr3	6.0	7.8521
HGNC:2417	chr3	4.0	9.3323
HGNC:2360	chr14	5.0	5.3411
HGNC:27506	chr2	8.0	22.184
HGNC:31814	chr1	8.0	12.334
HGNC:23475	chr10	1.0	0.9315
HGNC:30834	chr3	7.0	15.036
HGNC:16997	chr1	0.0	2.2007
HGNC:101	chr7	15.0	27.91
HGNC:23237	chr7	0.0	1.0904
HGNC:28236	chr9	18.0	27.109
HGNC:8246	chr7	7.0	6.9912
HGNC:2441	chr17	4.0	7.9795
HGNC:33879	chr9	5.0	4.338
HGNC:11649	chr14	4.0	7.3815
HGNC:11467	chr17	6.0	9.7567
HGNC:12369	chr7	14.0	13.918
HGNC:7989	chr1	2.0	10.285
HGNC:6719	chr5	5.0	6.1769
HGNC:28640	chr2	6.0	9.8142
HGNC:23797	chr19	13.0	19.109
HGNC:1974	chr10	7.0	46.091
HGNC:14008	chr5	5.0	8.6424
HGNC:4634	chr1	11.0	13.057
HGNC:18623	chr16	16.0	21.437
HGNC:23724	chr10	22.0	28.637
HGNC:6522	chr16	5.0	17.11
HGNC:9667	chr11	0.0	2.3007
HGNC:32190	chr7	5.0	9.2495
HGNC:16776	chr17	2.0	6.6897
HGNC:18891	chr17	4.0	3.0669
HGNC:4450	chr7	7.0	23.261
HGNC:28695	chr17	10.0	16.204
HGNC:10885	chr11	11.0	35.666
HGNC:18955	chr14	1.0	6.1806
HGNC:693	chr11	4.0	9.1504
HGNC:32484	chr15	20.0	24.671
HGNC:29606	chr1	24.0	28.665
HGNC:25073	chr1	4.0	9.9468
HGNC:11281	chr5	9.0	10.906
HGNC:30526	chr3	4.0	15.296
HGNC:19123	chr10	6.0	13.663
HGNC:33826	chr8	6.0	4.708
HGNC:27652	chr15	2.0	7.3928
HGNC:12669	chr5	1.0	15.511
HGNC:28323	chr6	4.0	12.407
HGNC:30739	chr11	3.0	16.406
HGNC:4878	chr15	22.0	32.303
HGNC:7710	chr11	7.0	12.764
HGNC:29477	chr1	1.0	5.423
HGNC:29532	chr2	3.0	4.4017
HGNC:25151	chr19	4.0	6.1482
HGNC:9282	chr2	0.0	20.35
HGNC:30004	chr16	0.0	0.92792
HGNC:13945	chr6	2.0	8.0021
HGNC:18874	chr16	7.0	19.922
HGNC:15486	chr3	12.0	31.983
HGNC:2349	chr6	17.0	36.443
HGNC:12269	chr3	1.0	6.8353
HGNC:3167	chr9	3.0	6.9922
HGNC:26055	chr2	8.0	13.045
HGNC:16101	chr20	5.0	3.9101
HGNC:2062	chr6	7.0	10.377
HGNC:2716	chr6	5.0	12.253
HGNC:10419	chr14	1.0	3.8724
HGNC:12545	chr4	22.0	19.68
HGNC:862	chr6	5.0	8.4726
HGNC:12918	chr19	12.0	14.661
HGNC:4658	chr6	15.0	28.481
HGNC:18682	chr12	20.0	29.55
HGNC:25112	chr19	4.0	3.2409
HGNC:18788	chr12	18.0	14.284
HGNC:31949	chr19	12.0	11.141
HGNC:3334	chr16	9.0	6.9942
HGNC:21302	chr17	4.0	6.1096
HGNC:18795	chr6	3.0	3.1451
HGNC:26845	chr19	9.0	10.947
HGNC:31948	chr19	10.0	16.433
HGNC:20601	chr2	15.0	29.944
HGNC:6713	chr14	2.0	5.3355
HGNC:19260	chr14	6.0	8.3998
HGNC:2956	chr16	25.0	15.174
HGNC:28781	chr14	8.0	9.7714
HGNC:2453	chr22	0.0	20.815
HGNC:10626	chr9	3.0	4.2863
HGNC:6131	chr14	4.0	20.359
HGNC:4135	chr9	13.0	23.924
HGNC:4830	chr11	3.0	5.0548
HGNC:4831	chr11	0.0	2.5456
HGNC:2051	chr16	7.0	5.3652
HGNC:6134	chr5	36.0	64.349
HGNC:32036	chr19	17.0	8.1578
HGNC:32462	chr19	7.0	5.5703
HGNC:13175	chr19	3.0	5.5257
HGNC:30684	chr17	4.0	6.0182
HGNC:556	chr14	43.0	44.935
HGNC:13165	chr19	4.0	4.9477
HGNC:25576	chr13	6.0	14.799
HGNC:11861	chr19	10.0	18.421
HGNC:6995	chr19	7.0	13.896
HGNC:4139	chr15	54.0	56.882
HGNC:24483	chr3	31.0	34.119
HGNC:17922	chr7	6.0	21.972
HGNC:10322	chr11	10.0	6.6419
HGNC:38709	chr12	12.0	17.195
HGNC:28419	chr19	4.0	5.8683
HGNC:13618	chr8	15.0	19.006
HGNC:11859	chr11	12.0	13.755
HGNC:2314	chr20	25.0	31.56
HGNC:27902	chr17	8.0	6.5546
HGNC:27407	chr3	6.0	6.6918
HGNC:19684	chr7	13.0	26.153
HGNC:21365	chr6	1.0	2.7654
HGNC:7554	chr1	0.0	6.119
HGNC:27220	chr7	2.0	4.5175
HGNC:32528	chr17	3.0	4.6129
HGNC:23056	chr3	17.0	21.456
HGNC:26236	chr1	23.0	35.228
HGNC:48953	chr7	0.0	0.90796
HGNC:34073	chr19	5.0	11.439
HGNC:32406	chr3	6.0	9.1522
HGNC:27900	chr17	7.0	5.409
HGNC:35475	chr3	13.0	19.59
HGNC:21689	chr7	8.0	9.191
HGNC:483	chr14	0.0	0.066789
HGNC:26978	chr11	0.0	4.5954
HGNC:35462	chr7	8.0	13.644
HGNC:22180	chr7	1.0	2.939
HGNC:21494	chr6	6.0	30.01
HGNC:35422	chr5	1.0	8.3678
HGNC:34530	chr5	6.0	6.1549
HGNC:28719	chr4	17.0	23.328
HGNC:34443	chr11	10.0	8.1666
HGNC:34436	chr9	4.0	3.4933
HGNC:28093	chr10	4.0	5.589
HGNC:22800	chr7	10.0	16.517
HGNC:17452	chr10	17.0	19.523
HGNC:35153	chr17	9.0	11.254
HGNC:33196	chr19	16.0	14.495
HGNC:40047	chr22	15.0	21.727
HGNC:27200	chr5	5.0	5.2719
HGNC:28044	chr12	5.0	5.0007
HGNC:31839	chr2	5.0	7.8448
HGNC:30178	chr11	1.0	24.526
HGNC:18905	chr17	0.0	1.5351
HGNC:10666	chr11	9.0	16.256
HGNC:23447	chr10	1.0	4.7625
HGNC:21744	chr15	2.0	28.818
HGNC:35412	chr2	34.0	99.826
HGNC:22785	chr7	4.0	4.3809
HGNC:23528	chr10	5.0	79.25
HGNC:35159	chr3	4.0	7.6764
HGNC:35158	chr3	4.0	6.8026
HGNC:20304	chr10	1.0	0.8423
HGNC:37252	chr2	16.0	40.64
HGNC:34452	chr12	4.0	4.7752
HGNC:5457	chr3	17.0	23.055
HGNC:16664	chr2	36.0	42.765
HGNC:34528	chr6	1.0	2.6917
HGNC:25451	chr11	5.0	46.276
HGNC:33113	chr11	5.0	7.7202
HGNC:37636	chr11	11.0	14.71
HGNC:14284	chr11	4.0	3.3847
HGNC:28065	chr8	77.0	97.677
HGNC:34075	chr17	4.0	4.1479
HGNC:34417	chr2	32.0	36.451
HGNC:35236	chr17	20.0	19.595
HGNC:32696	chr2	7.0	13.258
HGNC:32394	chr11	19.0	21.018
HGNC:37283	chr9	4.0	5.4258
HGNC:26993	chr17	6.0	9.8011
HGNC:30322	chr5	47.0	85.095
HGNC:28745	chr17	10.0	15.616
HGNC:34303	chr8	9.0	12.12
HGNC:37276	chr7	9.0	19.119
HGNC:41982	chr16	1.0	0.24926
HGNC:32016	chr12	30.0	32.919
HGNC:22442	chr7	55.0	66.335
HGNC:30306	chr12	8.0	22.032
HGNC:34410	chr17	8.0	67.569
HGNC:18464	chr7	10.0	40.429
HGNC:27035	chr8	4.0	13.425
HGNC:34455	chr16	5.0	6.9829
HGNC:29663	chr9	3.0	7.0672
HGNC:32205	chr15	17.0	14.812
HGNC:34242	chr9	13.0	11.35
HGNC:22965	chr22	1.0	12.958
HGNC:31673	chr4	15.0	13.298
HGNC:27028	chr5	3.0	4.0342
HGNC:37269	chr5	0.0	3.7016
HGNC:25790	chr20	16.0	26.431
HGNC:31973	chr15	6.0	5.0716
HGNC:18867	chr8	34.0	55.728
HGNC:20164	chr14	7.0	21.374
HGNC:20438	chr14	15.0	20.257
HGNC:14584	chr20	32.0	52.519
HGNC:32284	chr8	5.0	4.2936
HGNC:37134	chr8	10.0	6.6544
HGNC:7586	chr4	16.0	9.1725
HGNC:15952	chr20	0.0	7.7582
HGNC:19904	chr18	2.0	68.372
HGNC:16244	chr20	12.0	18.119
HGNC:20521	chr21	17.0	14.338
HGNC:22966	chr21	6.0	6.8092
HGNC:44661	chr18	3.0	15.59
HGNC:32695	chr18	3.0	17.769
HGNC:30553	chr13	5.0	6.3945
HGNC:34532	chr20	10.0	22.145
HGNC:18325	chr22	17.0	20.86
HGNC:37254	chr20	2.0	2.5605
HGNC:5017	chr4	0.0	4.275
HGNC:4192	chr17	13.0	24.12
HGNC:10458	chr1	19.0	18.286
HGNC:29995	chr1	11.0	16.371
HGNC:17206	chr6	7.0	8.0453
HGNC:30187	chr1	0.0	3.7671
HGNC:33593	chr1	2.0	2.31
HGNC:11910	chr1	8.0	24.148
HGNC:35410	chr1	1.0	4.845
HGNC:26809	chr1	9.0	13.644
HGNC:32220	chr1	11.0	16.931
HGNC:35445	chr1	6.0	10.934
HGNC:25262	chr1	57.0	67.588
HGNC:34297	chr1	15.0	13.854
HGNC:32151	chr1	15.0	19.669
HGNC:5398	chr19	12.0	12.781
HGNC:40040	chr19	4.0	7.2773
HGNC:26533	chr10	23.0	33.166
HGNC:29418	chr5	8.0	57.573
HGNC:30690	chr2	0.0	8.9192
HGNC:35245	chr22	0.0	2.8736
HGNC:13253	chr16	4.0	5.9073
HGNC:29679	chr16	2.0	7.3203
HGNC:29944	chr4	21.0	114.74
HGNC:49288	chr2	3.0	3.8269
HGNC:45037	chr2	18.0	50.622
HGNC:15970	chr7	7.0	16.231
HGNC:26646	chr19	1.0	10.38
HGNC:15945	chr1	17.0	15.545
HGNC:19231	chr11	4.0	8.9873
HGNC:21592	chr22	1.0	5.5174
HGNC:26088	chr1	41.0	46.372
HGNC:48955	chr7	1.0	3.0959
HGNC:14945	chr6	7.0	7.9167
HGNC:24736	chr2	12.0	15.22
HGNC:21206	chr19	4.0	7.7848
HGNC:37245	chr19	2.0	9.1768
HGNC:12643	chr17	0.0	7.0955
HGNC:8354	chr7	8.0	7.7113
HGNC:19090	chr8	2.0	32.649
HGNC:34431	chr6	0.0	0.21928
HGNC:9317	chr2	2.0	9.4828
HGNC:9520	chr19	32.0	22.693
HGNC:3588	chr9	25.0	32.013
HGNC:8232	chr7	7.0	6.6355
HGNC:22971	chr21	7.0	6.7302
HGNC:574	chr7	26.0	27.467
HGNC:25275	chr2	27.0	37.107
HGNC:16777	chr17	4.0	5.468
HGNC:15082	chr7	3.0	5.4891
HGNC:9102	chr7	12.0	84.774
HGNC:1835	chr8	0.0	2.9966
HGNC:16771	chr17	2.0	5.2928
HGNC:8283	chr17	6.0	7.2976
HGNC:30804	chr5	10.0	17.667
HGNC:23037	chr18	3.0	4.1944
HGNC:8182	chr1	2.0	3.5865
HGNC:7954	chr22	2.0	12.847
HGNC:25401	chr7	13.0	16.728
HGNC:8247	chr7	7.0	7.331
HGNC:9304	chr8	2.0	24.495
HGNC:25534	chr19	1.0	0.82078
HGNC:37249	chr19	4.0	4.952
HGNC:17241	chr17	16.0	21.531
HGNC:14737	chr11	5.0	6.6307
HGNC:19562	chr7	5.0	6.4594
HGNC:18885	chr7	3.0	5.8477
HGNC:15084	chr7	6.0	6.5065
HGNC:14523	chr2	5.0	9.0236
HGNC:4034	chr19	4.0	6.0003
HGNC:20937	chr8	13.0	13.17
HGNC:15595	chr3	30.0	33.219
HGNC:14870	chr22	1.0	1.0958
HGNC:3576	chr11	9.0	25.259
HGNC:8229	chr7	5.0	4.406
HGNC:8297	chr14	4.0	6.0412
HGNC:20570	chr1	7.0	28.001
HGNC:12458	chr19	1.0	7.0834
HGNC:30434	chr1	7.0	17.467
HGNC:9326	chr6	7.0	18.021
HGNC:27145	chr1	5.0	15.778
HGNC:22412	chr7	5.0	15.164
HGNC:39602	chr21	4.0	7.38
HGNC:31963	chr14	8.0	6.9895
HGNC:37096	chr14	6.0	7.826
HGNC:37094	chr2	13.0	15.158
HGNC:32576	chr1	14.0	18.115
HGNC:19055	chr16	0.0	2.1603
HGNC:10518	chr6	15.0	46.7
HGNC:14395	chr17	8.0	6.2239
HGNC:25932	chr19	4.0	4.3797
HGNC:31736	chr15	10.0	10.456
HGNC:4829	chr11	6.0	3.9328
HGNC:16449	chr19	2.0	2.9899
HGNC:14253	chr19	4.0	13.232
HGNC:4940	chr6	14.0	13.542
HGNC:14344	chr11	0.0	5.9467
HGNC:28116	chr1	3.0	5.3083
HGNC:25673	chr17	4.0	7.3026
HGNC:1324	chr6	3.0	19.108
HGNC:27293	chr19	0.0	1.0214
HGNC:33279	chr16	2.0	20.639
HGNC:27356	chr6	1.0	2.6618
HGNC:4557	chr6	6.0	8.8292
HGNC:33551	chr17	1.0	1.9406
HGNC:37280	chr7	8.0	17.033
HGNC:37219	chr12	2.0	4.625
HGNC:29017	chr17	12.0	41.621
HGNC:40375	chr3	7.0	7.7072
HGNC:37210	chr1	1.0	1.7305
HGNC:23216	chr16	8.0	39.333
HGNC:28007	chr17	3.0	6.7324
HGNC:14472	chr3	25.0	38.191
HGNC:15090	chr7	5.0	4.3398
HGNC:44652	chr1	1.0	0.76633
HGNC:3438	chr10	46.0	73.345
HGNC:33518	chr10	1.0	2.5283
HGNC:21040	chr6	13.0	15.875
HGNC:8024	chr19	3.0	4.0709
HGNC:33154	chr7	0.0	19.576
HGNC:48661	chr2	1.0	5.0938
HGNC:40026	chr14	4.0	2.7963
HGNC:15221	chr11	1.0	5.4755
HGNC:18896	chr2	0.0	10.684
HGNC:6322	chr5	38.0	39.135
HGNC:37243	chr18	2.0	3.2047
HGNC:6709	chr6	2.0	6.7518
HGNC:13923	chr6	25.0	36.876
HGNC:40024	chr12	4.0	15.905
HGNC:29448	chr3	2.0	1.5347
HGNC:37212	chr10	3.0	2.6182
HGNC:37281	chr7	27.0	17.254
HGNC:30385	chr19	6.0	13.687
HGNC:6711	chr6	13.0	8.9479
HGNC:40912	chr14	3.0	7.0778
HGNC:44651	chr1	3.0	3.2807
HGNC:23208	chr7	2.0	1.3156
HGNC:28505	chr18	1.0	0.64157
HGNC:8499	chr9	10.0	12.579
HGNC:26073	chr19	8.0	4.5055
HGNC:32483	chr2	0.0	0.94425
HGNC:23448	chr10	6.0	3.632
HGNC:42951	chr1	1.0	1.545
HGNC:37218	chr11	10.0	6.5607
HGNC:41906	chr5	7.0	18.529
HGNC:32387	chr17	0.0	0.50044
HGNC:2861	chr5	4.0	10.36
HGNC:13938	chr6	10.0	9.4069
HGNC:10354	chr12	1.0	2.5508
HGNC:8886	chr11	0.0	0.23073
HGNC:45147	chr19	1.0	2.9977
HGNC:8498	chr9	9.0	12.161
HGNC:33160	chr3	6.0	5.4431
HGNC:33630	chr15	22.0	32.098
HGNC:31652	chr10	4.0	4.8745
HGNC:23707	chr19	1.0	2.6365
HGNC:30489	chr16	8.0	8.3346
HGNC:40038	chr19	5.0	4.8581
HGNC:8885	chr11	2.0	4.9898
HGNC:9463	chr7	2.0	8.0061
